Date,EEM,EFA,GLD,IWM,QQQ,SPY,TLT
2016-09-13,29.089345932006836,43.745948791503906,125.75,106.8223648071289,107.83535766601562,182.5973663330078,103.91160583496094
2016-09-14,29.17815589904785,43.68543243408203,126.18000030517578,106.84008026123047,108.3497543334961,182.5288848876953,104.06664276123047
2016-09-15,29.678720474243164,44.063716888427734,125.37000274658203,108.11578369140625,110.03341674804688,184.3529052734375,103.6170425415039
2016-09-16,29.47688102722168,43.49627685546875,125.05999755859375,107.95632934570312,109.98090362548828,183.64019775390625,104.4542236328125
2016-09-19,29.711009979248047,43.7232551574707,125.31999969482422,108.67388916015625,109.50267028808594,183.6746368408203,104.11322021484375
2016-09-20,29.7271671295166,43.98805618286133,125.44000244140625,108.2132339477539,109.70893859863281,183.68328857421875,104.47748565673828
2016-09-21,30.558752059936523,44.75978088378906,127.2699966430664,109.78128051757812,110.78729248046875,185.74888610839844,105.32244873046875
2016-09-22,30.776744842529297,45.21372604370117,127.56999969482422,111.35819244384766,111.66870880126953,186.91934204101562,106.15959930419922
2016-09-23,30.38113021850586,44.83543395996094,127.6500015258789,110.56974029541016,110.9560775756836,185.89517211914062,106.05890655517578
2016-09-26,29.937089920043945,44.419315338134766,127.55000305175781,109.47174072265625,110.02776336669922,184.38900756835938,106.7332763671875
2016-09-27,30.3649845123291,44.631160736083984,126.62000274658203,109.9159164428711,111.11547088623047,185.53367614746094,107.51615142822266
2016-09-28,30.639488220214844,44.94892501831055,126.22000122070312,110.75985717773438,111.3030014038086,186.4546661376953,107.28359985351562
2016-09-29,30.10662269592285,44.3890495300293,126.06999969482422,109.14303588867188,110.49661254882812,184.76766967773438,107.5549087524414
2016-09-30,30.235801696777344,44.737091064453125,125.63999938964844,110.34234619140625,111.3217544555664,186.16200256347656,106.59371185302734
2016-10-03,30.445716857910156,44.61602783203125,125.31999969482422,109.9958724975586,111.1623764038086,185.71446228027344,106.24189758300781
2016-10-04,30.10662269592285,44.60845947265625,120.97000122070312,109.4539566040039,110.99359893798828,184.76766967773438,104.99947357177734
2016-10-05,30.5426025390625,44.79004669189453,120.77999877929688,110.11135864257812,111.38739013671875,185.58531188964844,104.51013946533203
2016-10-06,30.566829681396484,44.54792785644531,119.66000366210938,109.9958724975586,111.33114624023438,185.71446228027344,103.92774200439453
2016-10-07,30.429576873779297,44.320953369140625,119.73999786376953,109.11637878417969,111.08733367919922,185.0775604248047,103.9976577758789
2016-10-10,30.760595321655273,44.44957733154297,120.16000366210938,110.42229461669922,111.79060363769531,186.04151916503906,103.38422393798828
2016-10-11,30.050111770629883,43.82160568237305,119.55000305175781,108.40570068359375,110.1965560913086,183.69189453125,103.15126037597656
